merchant_id|longitude|latitude|token
CvvhDZKqCrydsC|40.744044|-97.444196|29f18d140f948be5b6e725d4dad11217e3f64efb4923c75eae1241baabb5a4bf
oZKSIlHjNhSBAG|44.929846|-86.219793|018f5968e5a8f45a1d60e5482c9b136e4643712e22619f697b8af399b19af3f7
zWkhwJuIybvxlO|39.852717|-75.597717|018f5968e5a8f45a1d60e5482c9b136e4643712e22619f697b8af399b19af3f7
yZPbpieMMdGFUq|38.583548|-70.988086|018f5968e5a8f45a1d60e5482c9b136e4643712e22619f697b8af399b19af3f7
zqczWIhVGFtGjz|47.483683|-122.063868|d1897a6b1f14096c329fa678ea41298c45300be00d9aa8b3da21891b960bd59f
WwCaJRtaTmnAoX|39.571421|-120.771693|d1897a6b1f14096c329fa678ea41298c45300be00d9aa8b3da21891b960bd59f
IWRHsxckMuuBoj|41.033843|-80.479413|d1897a6b1f14096c329fa678ea41298c45300be00d9aa8b3da21891b960bd59f
XXQOePfqgnzVMp|46.052778|-114.644989|d5edded46781c8feec1889bd07040e7a01c562b193cdd9996354727e89264a01
vcUuyeexhBmZyA|42.279481|-83.931361|d5edded46781c8feec1889bd07040e7a01c562b193cdd9996354727e89264a01
jBQMpBbQIUFrst|37.654994|-81.314620|d5edded46781c8feec1889bd07040e7a01c562b193cdd9996354727e89264a01
jYzFTiRiUxpnWi|45.492919|-83.587265|09f8d5b15737bf30c1e7234401f46b72c15c0426ff16de139c260913c3b511ec
rGuiJmJcFVXoxo|36.202496|-77.067934|09f8d5b15737bf30c1e7234401f46b72c15c0426ff16de139c260913c3b511ec
QfRcDNWaZPunWq|46.423460|-71.709419|09f8d5b15737bf30c1e7234401f46b72c15c0426ff16de139c260913c3b511ec
utGxZlOqRSqoJV|41.027791|-118.763048|14f95c2c0594a6f2be438612beb73c0df9361c9daf335d48c441ee67d261af7a
CAulWzJemdsvIq|47.061378|-77.643952|14f95c2c0594a6f2be438612beb73c0df9361c9daf335d48c441ee67d261af7a
ZzDlZSiiJzGeRG|38.988447|-73.591351|14f95c2c0594a6f2be438612beb73c0df9361c9daf335d48c441ee67d261af7a
dJJskuSyESmbxg|45.167311|-89.991582|7f4c1f830691d46c93c06eca88ef5e52924f87fc340c62bf11605bdad80347de
HqTsTmcmlicmgZ|46.657750|-80.354683|7f4c1f830691d46c93c06eca88ef5e52924f87fc340c62bf11605bdad80347de
LMcPbAXrcJtKyl|43.245131|-102.201406|7f4c1f830691d46c93c06eca88ef5e52924f87fc340c62bf11605bdad80347de
khcYTDzMbBOVpe|38.380117|-87.356160|d33b2e60376aac2e1d0e903ba8b78d5623364ee569ec07c9bb7d55144eb7d52a
BWSYrkacISJHsB|42.320601|-103.662469|d33b2e60376aac2e1d0e903ba8b78d5623364ee569ec07c9bb7d55144eb7d52a
DyZCtysDgMpkLu|42.442390|-89.851562|d33b2e60376aac2e1d0e903ba8b78d5623364ee569ec07c9bb7d55144eb7d52a
ajfoCDgbeVNoCV|37.907704|-89.958056|de928cebecb2497536115203b85f89a8afca67ba0b199caa61adae952f4ab6f5
LTBtSKQfWXZccs|45.248749|-154.854562|de928cebecb2497536115203b85f89a8afca67ba0b199caa61adae952f4ab6f5
OKNQJQqwMWGJUQ|28.908524|-71.666818|de928cebecb2497536115203b85f89a8afca67ba0b199caa61adae952f4ab6f5
BWRaLRANeNZruZ|31.823864|-117.465548|826264743421ac150f5378a1046c5392e3c5cc75f703666eff21dffdc6993e06
issOuNEIjNCsKJ|42.569670|-81.440315|826264743421ac150f5378a1046c5392e3c5cc75f703666eff21dffdc6993e06
MnAAwyFhdRjRsY|47.044622|-84.552327|826264743421ac150f5378a1046c5392e3c5cc75f703666eff21dffdc6993e06
fUIAPwYLqzhTmL|33.709040|-84.306278|5384316b326e6138f1c8ac14aa85adc18b5d3ef94e71fa5ad589368bd2c627c2
qhFGhRTIwiHsLC|39.827361|-95.576704|5384316b326e6138f1c8ac14aa85adc18b5d3ef94e71fa5ad589368bd2c627c2
nRSaNGpCiTMTWy|42.145194|-91.934727|5384316b326e6138f1c8ac14aa85adc18b5d3ef94e71fa5ad589368bd2c627c2
PGvtWnaSXgEIdp|40.200369|-81.403082|b72ba76a21aa3686eae0f18d3b303c00f3f919143f3f22c429c6e49ae7be1147
gJGWcIPRClaEiH|41.094440|-74.376269|b72ba76a21aa3686eae0f18d3b303c00f3f919143f3f22c429c6e49ae7be1147
eHanjJsglrXkuO|39.013594|-78.820954|b72ba76a21aa3686eae0f18d3b303c00f3f919143f3f22c429c6e49ae7be1147
dRpMIdyPVTqYwk|36.070652|-89.960890|6f70503d9fb47659bd4c56e1a0ca826fd199479dca92ca95e5f83175a969d362
DfWfkNhEYmMGPI|29.621919|-86.828268|6f70503d9fb47659bd4c56e1a0ca826fd199479dca92ca95e5f83175a969d362
LjuJBLGerXIPQP|39.637799|-73.597108|6f70503d9fb47659bd4c56e1a0ca826fd199479dca92ca95e5f83175a969d362
eePAijIbsLRcMs|34.645051|-81.061761|4779e9f3b04544b9bec7e88409342a2869c9d813c04c4ae02415a7110c8638fa
QkCMgDnaranmuq|40.860781|-148.852885|4779e9f3b04544b9bec7e88409342a2869c9d813c04c4ae02415a7110c8638fa
lWzJQkkLbKPMPb|38.430356|-99.332124|4779e9f3b04544b9bec7e88409342a2869c9d813c04c4ae02415a7110c8638fa
hstmwPCWkLMPNl|34.922635|-123.012762|2a0461d1f1ec6495f681eaea53974b373eada84e152a25bad7433082c21ee678
xjvmmEUVVVUWZa|39.361603|-111.985347|2a0461d1f1ec6495f681eaea53974b373eada84e152a25bad7433082c21ee678
bPkNlpBHXZnNjd|45.913618|-83.486103|2a0461d1f1ec6495f681eaea53974b373eada84e152a25bad7433082c21ee678
tzhsAelceVMLSE|35.939316|-76.530556|060ebd1419f4e3d61ddf7d649244dd0f652669dafee8753f8f8881b56afac586
SiPQaJpJVCxbij|40.808517|-103.983030|060ebd1419f4e3d61ddf7d649244dd0f652669dafee8753f8f8881b56afac586
fKCNgUSEpFhmBK|37.621076|-86.186856|060ebd1419f4e3d61ddf7d649244dd0f652669dafee8753f8f8881b56afac586
uWBncePKLmSglQ|39.727314|-81.902706|7972e19b88ce5fdca11ee00b577ca0d299e155a30a8c3d533cca36ded7068e65
WfbuUaVIIxxqdQ|33.370953|-79.839897|7972e19b88ce5fdca11ee00b577ca0d299e155a30a8c3d533cca36ded7068e65
hHTVWztQUnItAT|34.520485|-103.869525|7972e19b88ce5fdca11ee00b577ca0d299e155a30a8c3d533cca36ded7068e65
nXKVgmNwQfIcMX|40.309220|-122.916944|e4b3ffd840a50980b8eb688ee46d7b846576ff0b25be717241dd5fa1ce77d718
kkIaHdzVgVaKGi|36.483705|-90.995170|e4b3ffd840a50980b8eb688ee46d7b846576ff0b25be717241dd5fa1ce77d718
NkEwweRuAdzRZD|33.026263|-88.349851|e4b3ffd840a50980b8eb688ee46d7b846576ff0b25be717241dd5fa1ce77d718
SDjDXsApQouXrM|44.474743|-112.274501|664b1672433df70b68bce72fecfd4245a7dfa2460e490f20c2a837e581cd0cf1
inqrWKWeZZDWsE|37.330857|-90.143253|664b1672433df70b68bce72fecfd4245a7dfa2460e490f20c2a837e581cd0cf1
UYVBpcAOHjyqxk|30.505571|-87.928798|664b1672433df70b68bce72fecfd4245a7dfa2460e490f20c2a837e581cd0cf1
wYBcsmiwnxWlDF|44.458898|-111.177679|f52087c69296e2104ba548c2499ace10b7cae8425a766e45a11c3208292979f1
xAkWJpzBUeVjfj|40.874964|-83.558882|f52087c69296e2104ba548c2499ace10b7cae8425a766e45a11c3208292979f1
fbKnBFdUiVSiXQ|34.594888|-98.402632|f52087c69296e2104ba548c2499ace10b7cae8425a766e45a11c3208292979f1
FjENhzUQZvWNgH|45.580008|-85.032695|40d73d7b796e401c798590656a2127d26cee3e992ac9ec9bb43f80230aedd7c4
dBmSNYxXsdDiPy|43.688210|-92.151155|40d73d7b796e401c798590656a2127d26cee3e992ac9ec9bb43f80230aedd7c4
BvNIASRuErmPDg|41.223931|-83.247308|40d73d7b796e401c798590656a2127d26cee3e992ac9ec9bb43f80230aedd7c4
lnNHsMySxMFrpX|38.395360|-81.361777|6eeae78cd6f5ec3ad832b69a52f1cbfe0ff6bfbf929b242bddb6b483df107e8f
ysusYlPDAytLBC|41.277132|-118.614715|6eeae78cd6f5ec3ad832b69a52f1cbfe0ff6bfbf929b242bddb6b483df107e8f
goSmgdvueuZaFt|33.040821|-93.347847|6eeae78cd6f5ec3ad832b69a52f1cbfe0ff6bfbf929b242bddb6b483df107e8f
eaaAhtsYmQoGdu|34.343895|-82.864681|fcd195de52ad027814bc4ad76f250448fb33524f16e9d905eaab4cab5ad95ec8
msKYWlGLhFXpSG|39.733331|-94.117745|fcd195de52ad027814bc4ad76f250448fb33524f16e9d905eaab4cab5ad95ec8
oFxTkZOrnJyHZC|32.959150|-89.235094|fcd195de52ad027814bc4ad76f250448fb33524f16e9d905eaab4cab5ad95ec8
ALVrfuWVAUKvST|32.061172|-78.972501|2a09639d079c7f43ecafb8218176a84920f999ef936d58f8274aaceaf665e1a2
LTMkiKDMczmrOw|43.107205|-75.678436|2a09639d079c7f43ecafb8218176a84920f999ef936d58f8274aaceaf665e1a2
VtGAaPowXoKMuv|46.611889|-88.076524|2a09639d079c7f43ecafb8218176a84920f999ef936d58f8274aaceaf665e1a2
cyxKGzjfPpIZXX|44.021502|-122.298382|0a87127e34f5e30236c80234f1546c6222ba3f2f1bd6a73cafc2b1b7cf8f4ab4
KzIHkusEnkAYlG|39.853078|-69.167372|0a87127e34f5e30236c80234f1546c6222ba3f2f1bd6a73cafc2b1b7cf8f4ab4
IAtOHISCYMlLnU|40.246981|-68.465751|0a87127e34f5e30236c80234f1546c6222ba3f2f1bd6a73cafc2b1b7cf8f4ab4
VEUlgaQdUqVSEM|38.016256|-111.959089|40a57d84c68332870a1ab0ef99b9d62fe20e1e2921e8fabf717b44ec6cac79c8
mCIcBwubcFuxAp|37.750891|-92.464907|40a57d84c68332870a1ab0ef99b9d62fe20e1e2921e8fabf717b44ec6cac79c8
HGAGiMhSrPyMaX|36.175424|-109.424756|40a57d84c68332870a1ab0ef99b9d62fe20e1e2921e8fabf717b44ec6cac79c8
FlaoeCPeyuENie|35.409781|-77.029032|deae80b14f89a01e5d47fff284a25e193065ae1d794216a9f346c45038cc69a4
EXZeouoBexwSWC|36.691946|-71.224820|deae80b14f89a01e5d47fff284a25e193065ae1d794216a9f346c45038cc69a4
USCxBmRnzSIKdX|42.506116|-91.227493|deae80b14f89a01e5d47fff284a25e193065ae1d794216a9f346c45038cc69a4
WPiHHSBtsXAYmH|42.527614|-112.113828|2745377f5c0a2f8e2202b388f7f257387ca8ca12170941eabde61606b9833e52
GVNORLZxVpqzxN|40.739338|-74.190583|2745377f5c0a2f8e2202b388f7f257387ca8ca12170941eabde61606b9833e52
RDefbUaZRnCUZQ|37.807096|-74.985431|2745377f5c0a2f8e2202b388f7f257387ca8ca12170941eabde61606b9833e52
FupPSgXKRTForj|32.916556|-71.264753|3db97e8ede02b61388dc8e341893e8fce448afa261f472804d37b8e546ab5027
zGPCSBzoGcbNdF|39.958506|-73.638349|3db97e8ede02b61388dc8e341893e8fce448afa261f472804d37b8e546ab5027
WvZfArumpVIxtR|40.470187|-72.749802|3db97e8ede02b61388dc8e341893e8fce448afa261f472804d37b8e546ab5027
dMsHvzrxjHBCAT|40.374348|-84.552840|191faaff26233c21d7785d4b7eb4e5f3d4e15dcaae92a6a3f5024cb56107fb5e
tSgCdowVuJkubJ|34.434673|-78.757805|191faaff26233c21d7785d4b7eb4e5f3d4e15dcaae92a6a3f5024cb56107fb5e
rDEJwEVkAsmSHu|34.062238|-87.744526|191faaff26233c21d7785d4b7eb4e5f3d4e15dcaae92a6a3f5024cb56107fb5e
omXPBHapTCGWjy|40.866779|-123.710488|f65a1d741e8d43d7b108cbc52baaafb0aabb22386ede6c5040d9f64acddcb8f5
xhoXrFAwSkxpqE|42.506605|-112.319088|f65a1d741e8d43d7b108cbc52baaafb0aabb22386ede6c5040d9f64acddcb8f5
deShpwcaEhcdaE|41.366473|-95.337319|f65a1d741e8d43d7b108cbc52baaafb0aabb22386ede6c5040d9f64acddcb8f5
dJnCsTnjYPnuOC|35.210177|-82.834086|1dbe396032ed4a62013d08e078bab3111251ffdc8765ef52b132a2036a5170dc
dxAYPQtwwigeEC|43.449075|-116.552975|1dbe396032ed4a62013d08e078bab3111251ffdc8765ef52b132a2036a5170dc
SyPmFhVDmOILfS|39.111578|-96.298295|1dbe396032ed4a62013d08e078bab3111251ffdc8765ef52b132a2036a5170dc
CispOcKAomBkJv|33.590898|-91.357236|0afbe54e434c31940a9a75c96af1e87ab507212cb5191eda502b525af48b5cf6
kDjaLIngqudCVg|39.878320|-77.386120|0afbe54e434c31940a9a75c96af1e87ab507212cb5191eda502b525af48b5cf6
UKsKwttpdBWsEi|42.662399|-80.754302|0afbe54e434c31940a9a75c96af1e87ab507212cb5191eda502b525af48b5cf6
YxGqsPSuCFrSYP|48.520110|-134.433093|3cccdcc1b437d9931f50d9d4a0073aaad2146de399bad9c9d62c39c1b5dac401
sFOovEiaXxMLvI|35.848092|-82.516296|3cccdcc1b437d9931f50d9d4a0073aaad2146de399bad9c9d62c39c1b5dac401
sNSzHjgayKlNjb|38.744938|-88.410488|3cccdcc1b437d9931f50d9d4a0073aaad2146de399bad9c9d62c39c1b5dac401
IpbbmmFaTRnuFB|45.007008|-91.268794|0948fb09b05378aa0e49dd8e02f3fbaec2e26b0d785da1ff788199fed4d1d128
vAPOrifcbgGjDZ|44.210213|-115.632564|0948fb09b05378aa0e49dd8e02f3fbaec2e26b0d785da1ff788199fed4d1d128
zARMMDZeQGmRgm|42.478826|-75.212457|0948fb09b05378aa0e49dd8e02f3fbaec2e26b0d785da1ff788199fed4d1d128
zOpXobcpxbNfPf|34.114647|-78.716330|77e45fb60632e071fac1aa39ac8c15d01621283738d5a48631c3ff992736dcf8
wTiMRACirtQSYJ|34.017460|-74.991328|77e45fb60632e071fac1aa39ac8c15d01621283738d5a48631c3ff992736dcf8
CxnCjvyBwarxNL|29.997921|-94.885829|77e45fb60632e071fac1aa39ac8c15d01621283738d5a48631c3ff992736dcf8
lSXrhmZQYlQgis|39.219748|-83.730552|9942bf43624f779a0a5b2e76801bcb15cb25ecf6c2993eefbd217ddf22a2e741
itHKaGDJlzoZxI|44.643139|-73.904039|9942bf43624f779a0a5b2e76801bcb15cb25ecf6c2993eefbd217ddf22a2e741
veBxMRjXkjLVAi|33.858383|-82.779375|9942bf43624f779a0a5b2e76801bcb15cb25ecf6c2993eefbd217ddf22a2e741
ypdGwLQFcNHVQh|43.995526|-92.319030|29e16820472bb24cb063ac77a17773f7ac97b9b1d673056b2617b7dfd80b1438
ivTaHbMzDdvcCp|40.616597|-122.431076|29e16820472bb24cb063ac77a17773f7ac97b9b1d673056b2617b7dfd80b1438
lWlxgYVnqJdGno|33.689882|-117.799926|29e16820472bb24cb063ac77a17773f7ac97b9b1d673056b2617b7dfd80b1438
EXmZPFujoykMtN|33.833657|-88.610174|258352822cf9808e0d2322347b167ebae812586f447903ed792f56266a618006
ohakvPFWPTeteR|65.298556|-105.584612|258352822cf9808e0d2322347b167ebae812586f447903ed792f56266a618006
XYAuMriVqrPpne|43.068137|-149.382459|258352822cf9808e0d2322347b167ebae812586f447903ed792f56266a618006
YOrlBhpCxYsDsp|41.294035|-72.547699|d81da27b7ad312be68495c034cf23badadfd7ebf747d03c83016a53fe15f3fd5
nuMDSDJNRJzGut|48.902505|-117.592912|d81da27b7ad312be68495c034cf23badadfd7ebf747d03c83016a53fe15f3fd5
srQgBCQwHoSuqP|30.694919|-97.995964|d81da27b7ad312be68495c034cf23badadfd7ebf747d03c83016a53fe15f3fd5
ejJiOsJYgJMIiB|39.817169|-78.537806|1d7cc3efcf7c5825ec3c04210c48eafb77cb61d76bcd974b5f486e38104f1654
ufpzKQqNOZBqRm|42.459383|-114.200801|1d7cc3efcf7c5825ec3c04210c48eafb77cb61d76bcd974b5f486e38104f1654
EYkDjAunfQQcKh|40.050026|-84.100917|1d7cc3efcf7c5825ec3c04210c48eafb77cb61d76bcd974b5f486e38104f1654
NHGrAWWNKmiOoM|45.144533|-68.666384|f946e3c178988e45a2aa96899a17feaabd65a4673886c0b78ea6b63350bf9a7e
rkudHjnXvnsuiE|34.850425|-84.028982|f946e3c178988e45a2aa96899a17feaabd65a4673886c0b78ea6b63350bf9a7e
ZVEBCtOYxdQioo|25.930360|-92.545108|f946e3c178988e45a2aa96899a17feaabd65a4673886c0b78ea6b63350bf9a7e
dOoyurSkrEvYUN|43.445043|-85.207217|ab2d86d448f25b669cb88a3f909a034219c3263c45f8e00f0152b9f14294715b
yvYKWQWmOHegDp|41.961443|-94.576956|ab2d86d448f25b669cb88a3f909a034219c3263c45f8e00f0152b9f14294715b
pXgywFxMWRBdOq|33.059140|-79.370983|ab2d86d448f25b669cb88a3f909a034219c3263c45f8e00f0152b9f14294715b
xEUnOhKsYTJptw|38.749317|-117.193495|a76f87759430cfc108dd440912bb7555ac147aeaae2237f59a496eed4665ab66
nlMLZBfodQnmeI|38.980524|-102.034431|a76f87759430cfc108dd440912bb7555ac147aeaae2237f59a496eed4665ab66
PKnUglyTmETPyD|41.959538|-78.455617|a76f87759430cfc108dd440912bb7555ac147aeaae2237f59a496eed4665ab66
bSsqgODKRsBTNr|61.840316|-104.843666|c6a8be077d92c854ad7f8488373a1d76f7a88aa5d8efff705abef0a0dc51441d
qDnkerkcKIcWLW|39.068592|-71.357821|c6a8be077d92c854ad7f8488373a1d76f7a88aa5d8efff705abef0a0dc51441d
qOzxHzATDqNiJP|37.644646|-86.094414|c6a8be077d92c854ad7f8488373a1d76f7a88aa5d8efff705abef0a0dc51441d
kAQwJncktPWTXt|46.252845|-110.164942|206b2e1391a8a67bfdc81e33d70bcbd54c607fb633e96a22ba1962314f8075d0
xEnsslOWMZtrmI|40.745739|-99.079141|206b2e1391a8a67bfdc81e33d70bcbd54c607fb633e96a22ba1962314f8075d0
WVJtPeGyAqCwCe|34.753264|-97.419346|206b2e1391a8a67bfdc81e33d70bcbd54c607fb633e96a22ba1962314f8075d0
YBSbyPIyyWahGI|42.833173|-80.469612|2599a6cd1f1336fdf7201930756c5cb0f0220bdb698cb11f721bcd9cf5f331a8
zAkqBuIxddATfQ|40.540576|-88.637653|2599a6cd1f1336fdf7201930756c5cb0f0220bdb698cb11f721bcd9cf5f331a8
wGkhpiLbJvIXdg|41.248764|-103.283255|2599a6cd1f1336fdf7201930756c5cb0f0220bdb698cb11f721bcd9cf5f331a8
GtxMuFJWxItCAf|41.876849|-89.680458|917ed713307fe35d9156aa61eedcd89e511d1ccadb4ef4ec157bccaf69350f9a
PUSUGmuNbDLFUV|40.856730|-90.945640|917ed713307fe35d9156aa61eedcd89e511d1ccadb4ef4ec157bccaf69350f9a
KALqOSXOGhDMCv|38.224231|-98.801444|917ed713307fe35d9156aa61eedcd89e511d1ccadb4ef4ec157bccaf69350f9a
FDVQEpUQcQpFuq|42.868030|-83.066028|d29fdced6e37fec810e042c30c1f56cdd2f6db3c0c1b8293d586cad8b38fbb5c
YNPCRBsboGfTfu|45.522557|-95.015644|d29fdced6e37fec810e042c30c1f56cdd2f6db3c0c1b8293d586cad8b38fbb5c
AwUjsLexMhEJjU|60.189632|-91.834579|d29fdced6e37fec810e042c30c1f56cdd2f6db3c0c1b8293d586cad8b38fbb5c
BpqejGAdcNuxMr|38.979658|-116.647618|89cd734555814b6998c22be19536fe7822ffadbfeee3d16064ec676711f2d9ed
GzVelkORDvaniD|40.266486|-100.976399|89cd734555814b6998c22be19536fe7822ffadbfeee3d16064ec676711f2d9ed
uTOWMZdkTwkxgw|42.712065|-88.266674|89cd734555814b6998c22be19536fe7822ffadbfeee3d16064ec676711f2d9ed
vcMbqEnaqrVMWp|42.252799|-135.235768|5812ac6359009f6c55e6498d6fe29649896f767e484de81da22b8bccb996d61b
VqSXymntRwPNnx|37.363044|-86.156423|5812ac6359009f6c55e6498d6fe29649896f767e484de81da22b8bccb996d61b
jrOJzjpHZORngZ|46.633329|-89.245617|5812ac6359009f6c55e6498d6fe29649896f767e484de81da22b8bccb996d61b
trGYjigaMJJTrB|39.863465|-82.603459|629bcdf4f91efa37c9291cbd480cc7666bc6b9668e6656e327e0bbb69c0778d9
YRuKrdtJzzozzY|33.105954|-73.113956|629bcdf4f91efa37c9291cbd480cc7666bc6b9668e6656e327e0bbb69c0778d9
CbpFLhPFjzLdLz|40.046764|-95.676966|629bcdf4f91efa37c9291cbd480cc7666bc6b9668e6656e327e0bbb69c0778d9
LMzYVKNYJRXQBz|28.589090|-80.906326|a6c41fad844ab588df368ad7d197ed06e2b50975be96d7b46427e289e2285b57
FClwbMdtiZmvlh|41.489271|-81.706376|a6c41fad844ab588df368ad7d197ed06e2b50975be96d7b46427e289e2285b57
PiyxBSQRSwQLov|34.679581|-109.379507|a6c41fad844ab588df368ad7d197ed06e2b50975be96d7b46427e289e2285b57
TVoWVfjqRcdwMC|42.043523|-82.266412|7fc77db3e66ee71e59bbe5a0d6abc1437d22be32d0f92ff84aff451547f287b9
gwfONLxVTeKKyI|41.289866|-94.675138|7fc77db3e66ee71e59bbe5a0d6abc1437d22be32d0f92ff84aff451547f287b9
mAZMTqmmJcDYhO|41.399477|-68.727766|7fc77db3e66ee71e59bbe5a0d6abc1437d22be32d0f92ff84aff451547f287b9
YkGcYZlGsmvsfB|32.624934|-109.509845|52553c3cbee5a2e0e8a19dd0d6955ec919723ff992a194fd62b1cb8f3998dbc0
dPXddXBNlXJpWC|40.225159|-74.003218|52553c3cbee5a2e0e8a19dd0d6955ec919723ff992a194fd62b1cb8f3998dbc0
fsYpkQEztEquxO|46.744419|-117.593736|52553c3cbee5a2e0e8a19dd0d6955ec919723ff992a194fd62b1cb8f3998dbc0
IOOshOUceFjReb|47.291174|-78.194460|820749abb445ff5bfd14c828d2b0d79997e546a3f2c809ec37d6989b06137082
FoQSJYuVqIJniX|30.010313|-73.826802|820749abb445ff5bfd14c828d2b0d79997e546a3f2c809ec37d6989b06137082
NAdDbYOqGPHifI|38.642350|-78.788497|820749abb445ff5bfd14c828d2b0d79997e546a3f2c809ec37d6989b06137082
OSRwUPZTrPSZCO|40.703050|-86.415158|a55cef41827f2a06007d2076860c1cbd513c3e07a3322cbd2ec8acc5b744b659
DVKqjcOSCtMdIc|36.605763|-94.806617|a55cef41827f2a06007d2076860c1cbd513c3e07a3322cbd2ec8acc5b744b659
EqvwPybIYborAX|33.531316|-81.334193|a55cef41827f2a06007d2076860c1cbd513c3e07a3322cbd2ec8acc5b744b659
lwNfOsQLErcmgl|33.894197|-82.900098|5338d260061b33867b14e3c8405b66c1af8a481c301acc98c30b28e290be9b7c
LLIurXyqoOPpLj|37.998836|-95.271169|5338d260061b33867b14e3c8405b66c1af8a481c301acc98c30b28e290be9b7c
kIWHVLmmdtPZkM|43.545710|-112.026875|5338d260061b33867b14e3c8405b66c1af8a481c301acc98c30b28e290be9b7c
FEVLPgzcVinykY|46.239181|-81.415651|af1c4af4057e13e3da225b77b19b4d5f1c4f1135bace3ca8fec346c703b9d8fb
WNgWUIMqQiHMmz|33.593884|-79.497319|af1c4af4057e13e3da225b77b19b4d5f1c4f1135bace3ca8fec346c703b9d8fb
wgQNyuHzslAImA|40.576280|-105.111930|af1c4af4057e13e3da225b77b19b4d5f1c4f1135bace3ca8fec346c703b9d8fb
LZGvYUnmIlITIa|38.038824|-97.338557|febc4f95e6466c40a6cc2e36c13472a61113ebbb6a28e3ae1c37a0c602fa0a91
olhbGYqJyHpFMl|41.934615|-118.035764|febc4f95e6466c40a6cc2e36c13472a61113ebbb6a28e3ae1c37a0c602fa0a91
JjiVLnUAGSPDOa|37.225575|-75.226376|febc4f95e6466c40a6cc2e36c13472a61113ebbb6a28e3ae1c37a0c602fa0a91
kNqkPuaabpUKsZ|36.215137|-83.614529|54436f6871f1accd5cdc1718f9547b34929abf63e6815c156a87d79011a5d1d1
aJnrElmPDnPsNd|42.414973|-73.719681|54436f6871f1accd5cdc1718f9547b34929abf63e6815c156a87d79011a5d1d1
vzjKVQhiOFDqUx|34.014394|-82.867391|54436f6871f1accd5cdc1718f9547b34929abf63e6815c156a87d79011a5d1d1
ocUkpCmKmeEnMc|46.699997|-69.745306|389c60c2162c6ab28e27bff1143e9ca338bfdfd654e8205a1021fe173644b89e
JantghemYtEfQx|45.629904|-92.745493|389c60c2162c6ab28e27bff1143e9ca338bfdfd654e8205a1021fe173644b89e
ZnMWwagauldhaI|39.298710|-103.724252|389c60c2162c6ab28e27bff1143e9ca338bfdfd654e8205a1021fe173644b89e
rTLQbWsXflquac|41.202631|-85.614557|94eedf57a252952d6b5917b3441af89dc8154fafa0ae3457fb41eae887d486fe
fZgqaINfwTQWxE|38.997077|-86.781513|94eedf57a252952d6b5917b3441af89dc8154fafa0ae3457fb41eae887d486fe
OzuharpSKHtMGn|41.151535|-93.125648|94eedf57a252952d6b5917b3441af89dc8154fafa0ae3457fb41eae887d486fe
peCckWTzacQScR|42.560622|-117.729892|9b831387b10d42bc8e318a96c3c2097ccdc955f4f429f85dccf43668469c99ee
UYdrzUHdCZvPNh|44.649582|-99.258903|9b831387b10d42bc8e318a96c3c2097ccdc955f4f429f85dccf43668469c99ee
QuddxmTmfJRChg|39.389954|-77.123051|9b831387b10d42bc8e318a96c3c2097ccdc955f4f429f85dccf43668469c99ee
pBKbPqLTMpCeWs|38.599284|-90.795439|14542187921f17dfd83f98422339fc47580e03ce223c09fb740eb533ea1fb353
YYuSnlVDKdjyDj|42.523486|-82.857658|14542187921f17dfd83f98422339fc47580e03ce223c09fb740eb533ea1fb353
KziHJFddpnnePq|45.575800|-123.204994|14542187921f17dfd83f98422339fc47580e03ce223c09fb740eb533ea1fb353
UszfapWRrosQhs|37.656072|-81.460952|1b7c379d0a9ed50662534bc46d24e71d408e2df272b3578c1c8dc21a2bbcfecf
jsfdBcxUFGyxCC|36.179607|-79.472774|1b7c379d0a9ed50662534bc46d24e71d408e2df272b3578c1c8dc21a2bbcfecf
tgjJsZjsjToIwW|39.998286|-90.240564|1b7c379d0a9ed50662534bc46d24e71d408e2df272b3578c1c8dc21a2bbcfecf
nmWdjvLAFUccRr|43.999356|-94.782404|1380f24d54de1779553c4da1c721639dc8fff1d0c192a783fc0416e84edf33ba
eFxRXrHNarVsBG|44.860786|-143.942039|1380f24d54de1779553c4da1c721639dc8fff1d0c192a783fc0416e84edf33ba
hwQNeLUKBRgNuV|39.902950|-74.955494|1380f24d54de1779553c4da1c721639dc8fff1d0c192a783fc0416e84edf33ba
brsmnZEGwgaYGJ|40.480717|-83.370583|8bb16e6a5d1b7bcf3ecc7f32a1af421e661f3894231159f6d746eeec434824f8
hskglaPVZVncva|37.424318|-84.459543|8bb16e6a5d1b7bcf3ecc7f32a1af421e661f3894231159f6d746eeec434824f8
PACzqJxFxNASay|42.507307|-84.667060|8bb16e6a5d1b7bcf3ecc7f32a1af421e661f3894231159f6d746eeec434824f8
NEORivwPxSoLdB|40.665854|-84.956918|719713d55cc448bdbbe9343c65cc5dab3cb9898ed8bf832f522ccc6f5d0841f2
VkoEmUVPDFHFWr|30.190269|-94.053736|719713d55cc448bdbbe9343c65cc5dab3cb9898ed8bf832f522ccc6f5d0841f2
NSwjzgcyKzFPPS|44.906710|-82.006649|719713d55cc448bdbbe9343c65cc5dab3cb9898ed8bf832f522ccc6f5d0841f2
TJmlORgUiEUbEl|28.954818|-117.185797|09aa38c8f741ebf7014fa1ffff435d21361280848e2bd1fb35a09648582be1b7
