cc_token|card_read_type|trans_start_ts|trans_end_ts|trans_type|trans_amount|trans_currency|trans_auth_code|trans_auth_date|payment_method|origination|is_pin_entry|is_signed|is_unattended|swipe_type|merchant_id|event_ids|event
18cd462edf391ab6ff74c942b43dbb10a3f16ee94888ba238992fa8ed99834e4|5|1601510400.0|1601510408.0|1|898.78|USD|812331|1601510401.0|11|1|1|1|1|0|ngJqPcZQodSmrD|d7ed04dc-14b4-4790-9ed8-2ed75ac3a312|
18cd462edf391ab6ff74c942b43dbb10a3f16ee94888ba238992fa8ed99834e4|5|1601510400.0|1601510407.0|1|6.30|USD|233431|1601510401.0|6|1|0|0|0|0|RYcnbsNXiNEMMM|21c2d47d-7da2-4acf-8cd2-6a9ab067a1e0|
f464feb9e2d9371ef7ffe00e5f8926844f13a1d8a842bb4b2f27c87ee798542a|5|1601510400.0|1601510407.0|1|67,514.92|USD|428338|1601510400.0|7|1|0|1|0|0|pfyDauohFHYtHs|98dcaf8e-8050-43cc-a0a7-62bfc7f49433|
f464feb9e2d9371ef7ffe00e5f8926844f13a1d8a842bb4b2f27c87ee798542a|5|1601510400.0|1601510409.0|1|22.69|USD|900335|1601510404.0|8|1|0|1|1|0|DqCZfBAGxwaiLG|96575b51-546a-422a-aefa-21f542cb8b6d|
f464feb9e2d9371ef7ffe00e5f8926844f13a1d8a842bb4b2f27c87ee798542a|5|1601510400.0|1601510410.0|1|35.01|USD|915788|1601510409.0|9|1|1|1|1|0|tdZnYofpZTxOfM|8e64fe05-e90e-457f-bcb7-6b065dd5212e|
4533285183edc5e9830dfe251c7884af2b31640c759c792105c715b46c7cad20|5|1601510400.0|1601510410.0|1|5.71|USD|807272|1601510409.0|7|1|0|0|0|0|zxYACepOsJQusd|dc30e419-e633-4e8c-9426-7c9d7199a43c|
4533285183edc5e9830dfe251c7884af2b31640c759c792105c715b46c7cad20|5|1601510400.0|1601510410.0|1|86.72|USD|555875|1601510405.0|11|1|1|1|1|0|ZqvalaZcOJmaIt|65e28d6b-6c98-4871-9809-e1412577d85d|
4533285183edc5e9830dfe251c7884af2b31640c759c792105c715b46c7cad20|5|1601510400.0|1601510408.0|1|31.74|USD|422635|1601510408.0|6|1|0|1|1|0|kyfYTBmNLAkrFY|5cafd2f0-9a66-45d3-8320-bca628045a2f|
83b09ed13390e74270854632cf2dafda982b8347f608c0c1556c89f351ae6c03|5|1601510400.0|1601510410.0|1|45.32|USD|628355|1601510409.0|3|1|0|1|1|0|HIGbokxVwPIQFk|bbf0cfcb-c7ce-4fd7-9f15-d677965b1dc5|
83b09ed13390e74270854632cf2dafda982b8347f608c0c1556c89f351ae6c03|5|1601510400.0|1601510408.0|1|62.98|USD|691495|1601510400.0|9|1|1|0|0|1|aBFNZgbWlawwma|f60fe218-4f23-47aa-9505-a1a2a9949c2c|
83b09ed13390e74270854632cf2dafda982b8347f608c0c1556c89f351ae6c03|5|1601510400.0|1601510410.0|1|6,040.00|USD|693465|1601510410.0|1|1|1|1|1|1|wYXCZCGMwIdSeh|4f8f6ee5-2d1e-463a-a859-ee7d5d7aad3f|
dbe3734fef2a74907cb833efc90b755946616e95ccfa75b4cb627d768db2609c|5|1601510400.0|1601510409.0|1|121.90|USD|969693|1601510406.0|6|1|0|0|1|0|RbaIJbhgfOJZYU|a1f6f727-c58f-4587-b1d0-4bb0c82548fb|
dbe3734fef2a74907cb833efc90b755946616e95ccfa75b4cb627d768db2609c|5|1601510400.0|1601510407.0|1|39,209.61|USD|210629|1601510402.0|10|1|0|1|1|0|dZqZhZNFmUHYsI|16528e86-d895-4a6d-bbdd-b9d6747cedcb|
dbe3734fef2a74907cb833efc90b755946616e95ccfa75b4cb627d768db2609c|5|1601510400.0|1601510407.0|1|751.57|USD|261483|1601510403.0|2|1|1|1|1|0|oPdVFFFDOaBVZJ|742ee4eb-19d0-452e-9775-2d15bdb8c7d0|
6644ee692633781e3cdb53d6f9bc474d77b3f1e9a719c0194c56a08d0efea2d5|5|1601510400.0|1601510410.0|1|4,133.44|USD|324194|1601510400.0|7|1|0|0|1|1|lPxgwnWvcrYXSV|2348005a-f8cb-4f2d-aa17-5e430eb336c2|
6644ee692633781e3cdb53d6f9bc474d77b3f1e9a719c0194c56a08d0efea2d5|5|1601510400.0|1601510407.0|1|9,694.13|USD|946094|1601510405.0|4|1|0|0|1|0|weVeGuqVMNsnAk|c69a41db-a5d8-4f49-9b9d-ad8c8883713b|
6644ee692633781e3cdb53d6f9bc474d77b3f1e9a719c0194c56a08d0efea2d5|5|1601510400.0|1601510408.0|1|8,247.09|USD|466973|1601510402.0|11|1|0|1|1|0|FKAQMRyzsWQAjG|837a2c26-2dff-4065-a458-3a5974f3b43f|
fae840e9aa709292fff3fba9966ce1b99c2de06a1f38734aa3ae67a20977dbde|5|1601510400.0|1601510410.0|1|46.80|USD|254154|1601510403.0|9|1|1|1|1|1|bdxxsMiZuyNaTS|e1cf1e51-44f5-473c-9dcf-675bcdd567fe|
fae840e9aa709292fff3fba9966ce1b99c2de06a1f38734aa3ae67a20977dbde|5|1601510400.0|1601510408.0|1|5.04|USD|103874|1601510403.0|11|1|0|1|0|1|KhOtFfkrssCZoD|d093f404-9562-4f0f-bb0d-51ee63e0b621|
fae840e9aa709292fff3fba9966ce1b99c2de06a1f38734aa3ae67a20977dbde|5|1601510400.0|1601510407.0|1|2.63|USD|314281|1601510400.0|7|1|1|1|0|1|nojwLPwKoNcTpE|9046b2ab-cca3-43b3-9411-3b424c92dca2|
d3d6a7f77270f7d3212755af07e97c91f2dea293f7da5e7677298cf009f0caf1|5|1601510400.0|1601510408.0|1|950.18|USD|722886|1601510408.0|10|1|1|1|0|1|PzdOAmCAHvlgRc|e579addc-85b9-420c-9aa7-0df638597cf0|
d3d6a7f77270f7d3212755af07e97c91f2dea293f7da5e7677298cf009f0caf1|5|1601510400.0|1601510408.0|1|59.87|USD|327350|1601510408.0|7|1|1|1|0|1|xvcCEZjMBaZOli|acbc5c48-0c0d-4b3d-ba4c-bd25e79011dd|
d3d6a7f77270f7d3212755af07e97c91f2dea293f7da5e7677298cf009f0caf1|5|1601510400.0|1601510407.0|1|61.87|USD|261304|1601510401.0|8|1|1|1|0|0|smxNnrSXPLVVKu|5d630b8d-6f4d-482c-80f8-7b78bae9a614|
2020125f56772bf413535a03029eeadcc7a2c7111086680dc27a25ca32113b41|5|1601510400.0|1601510410.0|1|527.89|USD|648867|1601510410.0|8|1|1|0|1|0|EKIeZdEFYRjKXu|4e29e007-516d-454f-a088-1169224e8a83|
2020125f56772bf413535a03029eeadcc7a2c7111086680dc27a25ca32113b41|5|1601510400.0|1601510409.0|1|1.26|USD|809137|1601510401.0|7|1|1|0|1|1|seEVXXhPukSEmI|57eb5a2d-a32a-40de-9434-35e95bddb1ac|
2020125f56772bf413535a03029eeadcc7a2c7111086680dc27a25ca32113b41|5|1601510400.0|1601510407.0|1|19,062.78|USD|661864|1601510407.0|2|1|1|1|0|0|JgDIjCyycQsGAg|78dcf7dd-d4de-4bae-a30a-84208699f1d5|
ab6e1da3a73c6feff87d2796ed653cfbefe1c2076e0cb57b7fb3571a42aabd2a|5|1601510400.0|1601510407.0|1|9.36|USD|232232|1601510405.0|10|1|1|1|1|0|lBUCiwdBpzYrQi|3e6b71c8-4621-40a4-a866-2a5d0e35b638|
ab6e1da3a73c6feff87d2796ed653cfbefe1c2076e0cb57b7fb3571a42aabd2a|5|1601510400.0|1601510408.0|1|757.30|USD|375135|1601510407.0|10|1|1|0|0|1|xwjRrxBXGVjHRw|eb1e76b5-6f79-4716-9bb1-1ed0bd89c4fc|
ab6e1da3a73c6feff87d2796ed653cfbefe1c2076e0cb57b7fb3571a42aabd2a|5|1601510400.0|1601510407.0|1|19.38|USD|792946|1601510403.0|5|1|0|0|0|1|YKYaIQCDiWUHhX|7d5c2a69-cc81-4567-9de4-ad935ce8e07c|
776781dff50e89fed4707ef77b56247d3fcf72d3b399d3feb366941574ca5b1a|5|1601510400.0|1601510408.0|1|35.78|USD|120228|1601510404.0|4|1|1|1|1|1|huFaqhGnvhUKyG|0f999712-20af-4984-a999-dc58825114de|
776781dff50e89fed4707ef77b56247d3fcf72d3b399d3feb366941574ca5b1a|5|1601510400.0|1601510407.0|1|8.75|USD|567358|1601510406.0|9|1|1|0|0|1|ZowwLyKZOcoifm|9fff340f-7032-4fa9-9e1e-38185de5495c|
776781dff50e89fed4707ef77b56247d3fcf72d3b399d3feb366941574ca5b1a|5|1601510400.0|1601510408.0|1|1.33|USD|619445|1601510403.0|5|1|1|1|0|1|BXLzxhiYfJwlLu|c5475e10-f499-49ac-ba6a-cde05f654313|
efea433456ed910d8090088fd279442cd70427ef127317e81a26da9652630c51|5|1601510400.0|1601510407.0|1|8,038.79|USD|972323|1601510403.0|8|1|0|0|1|0|uZfZWGYQuTvozr|e7db3cdb-e520-41ce-8533-c52d4c003f71|
efea433456ed910d8090088fd279442cd70427ef127317e81a26da9652630c51|5|1601510400.0|1601510407.0|1|63.35|USD|119003|1601510404.0|10|1|1|0|1|1|EtwRtBbFZlPyYK|290d932a-9991-4337-ad68-51d52f9107d4|
efea433456ed910d8090088fd279442cd70427ef127317e81a26da9652630c51|5|1601510400.0|1601510408.0|1|44.10|USD|246228|1601510401.0|10|1|1|1|0|1|ROBLOfvOUeOhrf|62a43af0-0a0a-4704-9861-321cd6bfb771|
4f67f0d84585f8a0e926426f89abe359c1d55d1d71db8ccb7619fbbaab7e3c3b|5|1601510400.0|1601510408.0|1|5,369.67|USD|676362|1601510405.0|3|1|0|1|1|0|FDrsIAqbBNtELO|5f7669d2-2fc9-4ff7-9710-832e2dbc7f37|
4f67f0d84585f8a0e926426f89abe359c1d55d1d71db8ccb7619fbbaab7e3c3b|5|1601510400.0|1601510408.0|1|53,266.32|USD|865572|1601510402.0|10|1|1|1|1|0|lakAdSSsZzrbQo|780e9dad-60cc-4596-9780-bf1e5d4292af|
4f67f0d84585f8a0e926426f89abe359c1d55d1d71db8ccb7619fbbaab7e3c3b|5|1601510400.0|1601510407.0|1|979.02|USD|422350|1601510402.0|6|1|0|0|1|1|xEdyrxjnMsyVyW|67d95095-80df-4518-bf90-fa5e4617f4d1|
6c8a094c6b98634f740774646cdc3c6a65b4a405271535808acb3ea38277f051|5|1601510400.0|1601510410.0|1|97,576.58|USD|926085|1601510405.0|10|1|1|1|1|0|RuHfDQsAWHGIFr|a8c0ca5e-07a8-4187-acb4-0671193d58dc|
6c8a094c6b98634f740774646cdc3c6a65b4a405271535808acb3ea38277f051|5|1601510400.0|1601510409.0|1|2.14|USD|231617|1601510400.0|6|1|1|1|1|0|oBlDBydMmUSdwh|1e3de115-ae98-473b-a263-6090b551b0ba|
6c8a094c6b98634f740774646cdc3c6a65b4a405271535808acb3ea38277f051|5|1601510400.0|1601510408.0|1|1,618.77|USD|551618|1601510402.0|7|1|1|1|1|1|PMOUukAnAwSnIL|9d073b59-bcec-480e-b4ab-3946996f8f89|
f90578469e4c400270887e74dcfba2d30519e4a9f6448b229ed04ddb0ddbf836|5|1601510400.0|1601510410.0|1|41.01|USD|654841|1601510405.0|7|1|1|1|1|0|ipuUyozTdkmcrq|570640d5-655d-4f37-9e40-438f86ba5137|
f90578469e4c400270887e74dcfba2d30519e4a9f6448b229ed04ddb0ddbf836|5|1601510400.0|1601510410.0|1|6.58|USD|451612|1601510407.0|10|1|0|0|0|0|BfHqeXEctXySSz|cea0a53b-af9b-4fa9-9fb1-17c05021bb36|
f90578469e4c400270887e74dcfba2d30519e4a9f6448b229ed04ddb0ddbf836|5|1601510400.0|1601510409.0|1|452.42|USD|208800|1601510406.0|8|1|1|0|1|1|esBMufKNDdAXQh|fcee725d-d0da-4115-b6bf-6a72f0bd72f5|
e678a42065583c40aaf5782506fee1002a5dfd0ddcd3839cefc68b60598a5588|5|1601510400.0|1601510408.0|1|9.75|USD|455150|1601510401.0|6|1|1|1|1|1|JQKqTGsqFsGFRr|3dfd8529-7146-4874-86b8-17e13f34cd00|
e678a42065583c40aaf5782506fee1002a5dfd0ddcd3839cefc68b60598a5588|5|1601510400.0|1601510408.0|1|48,229.79|USD|526200|1601510402.0|5|1|1|0|1|1|ItWLIiEymQxekh|ed112e18-9e7e-4cfa-8880-97ff1a805e81|
e678a42065583c40aaf5782506fee1002a5dfd0ddcd3839cefc68b60598a5588|5|1601510400.0|1601510408.0|1|4.82|USD|630711|1601510406.0|11|1|1|1|1|0|NwlmxfzbeIVBTt|89f8d39c-e494-475b-b691-11104f584d04|
28a85c6ac7885d301abe262c3691a07b2448339b19d6f8f578bbc3fc9801da18|5|1601510400.0|1601510410.0|1|0.14|USD|123728|1601510409.0|6|1|1|0|0|0|dtZBdNOlWeNyuQ|673d8717-6716-4cc4-9b6b-ef3a5c6b758d|
28a85c6ac7885d301abe262c3691a07b2448339b19d6f8f578bbc3fc9801da18|5|1601510400.0|1601510408.0|1|7.30|USD|739323|1601510403.0|9|1|0|0|0|1|bEJZUsVwlfUByL|f3d05243-c4cf-44f5-aaaa-74a4469f0a45|
28a85c6ac7885d301abe262c3691a07b2448339b19d6f8f578bbc3fc9801da18|5|1601510400.0|1601510407.0|1|920.57|USD|852040|1601510406.0|7|1|0|1|0|0|bAAFvQPUNGZzbM|296d68ee-8f6b-4d36-919a-1a5931d0bc07|
aaed6da24265665a0d47d18482da27ab5e599e75ba20f59b37e8ab0718396de8|5|1601510400.0|1601510407.0|1|2.66|USD|486418|1601510401.0|3|1|1|1|1|1|dwyOiZKlsEwvgd|bd9504e4-c9e6-4529-b62a-18ae53933751|
aaed6da24265665a0d47d18482da27ab5e599e75ba20f59b37e8ab0718396de8|5|1601510400.0|1601510408.0|1|76.14|USD|261936|1601510405.0|7|1|0|0|1|0|ndOroAZwpYvIzU|46351c4e-3443-4686-aaf1-2028ed9bf954|
aaed6da24265665a0d47d18482da27ab5e599e75ba20f59b37e8ab0718396de8|5|1601510400.0|1601510407.0|1|907.45|USD|747483|1601510403.0|9|1|0|1|1|1|VmWawxVQtncINE|55b6e55d-f1a2-42ce-92bc-935ba325abe8|
3a23d89ed0c2e60801d8f6d778619cb19f9c82abef8844c8947bf96ca6466345|5|1601510400.0|1601510408.0|1|7.77|USD|285438|1601510401.0|3|1|0|1|0|1|mfzZiaiAwVRTpp|0bbd6005-f185-447f-b349-df82adb19c19|
3a23d89ed0c2e60801d8f6d778619cb19f9c82abef8844c8947bf96ca6466345|5|1601510400.0|1601510410.0|1|2.23|USD|865081|1601510407.0|4|1|1|0|1|1|xJmoHSQrzscHpu|46704715-6de4-4e31-897c-ee5d2f57ade6|
3a23d89ed0c2e60801d8f6d778619cb19f9c82abef8844c8947bf96ca6466345|5|1601510400.0|1601510408.0|1|3,967.06|USD|191644|1601510405.0|11|1|0|0|1|1|EjlifaCPGnSEoL|d351f0b3-2e03-49de-94c5-93d9ced3d3c3|
7b5cf9ce71f95852955d2274dcb81aec56cd8e8084ff6acef96e625015f97341|5|1601510400.0|1601510410.0|1|8,199.24|USD|191362|1601510408.0|2|1|1|0|1|1|AMRetLImSuOOUT|42ec8af4-e499-493d-ae05-1d0a3f2c7d58|
7b5cf9ce71f95852955d2274dcb81aec56cd8e8084ff6acef96e625015f97341|5|1601510400.0|1601510409.0|1|1.46|USD|244759|1601510407.0|10|1|1|0|0|0|EUzuYNlRKAbccp|e3ef3645-c87b-4fba-b5d8-4fa319a16923|
7b5cf9ce71f95852955d2274dcb81aec56cd8e8084ff6acef96e625015f97341|5|1601510400.0|1601510407.0|1|41.00|USD|513306|1601510404.0|2|1|1|0|0|1|sLUAijeisqtNJJ|ecd2f8a4-8adf-4c90-956a-dc712c85daba|
c6254e1b2c89f77b23cbefe73fa697fc891dc54f16988fc813728a2bf09d5466|5|1601510400.0|1601510407.0|1|42,796.49|USD|497312|1601510403.0|9|1|1|0|0|0|WIxJhdhXrbeQVr|10722b11-592e-46a6-a652-d309ba80eeee|
c6254e1b2c89f77b23cbefe73fa697fc891dc54f16988fc813728a2bf09d5466|5|1601510400.0|1601510409.0|1|915.73|USD|466193|1601510403.0|6|1|0|1|0|0|GMWuquqhcVHWaS|6949dfbb-a415-4fbb-93c1-e01f23101499|
c6254e1b2c89f77b23cbefe73fa697fc891dc54f16988fc813728a2bf09d5466|5|1601510400.0|1601510409.0|1|5,020.24|USD|999669|1601510407.0|9|1|0|1|0|1|MhZfpDtHoFrdUg|a2f0e98c-a8ac-4204-a380-4cb27b843018|
e5c414617c59a588bc1233445dbdff1b8d4f04416c89add7f26cd8ce46526005|5|1601510400.0|1601510410.0|1|5.73|USD|414230|1601510407.0|5|1|0|0|0|1|geYDJLcIUrvCTi|f4ce9b70-1d73-44c8-aeaa-dd0a6f45d30d|
e5c414617c59a588bc1233445dbdff1b8d4f04416c89add7f26cd8ce46526005|5|1601510400.0|1601510408.0|1|83.69|USD|295311|1601510406.0|6|1|0|1|0|0|klzPvZeqlwbaCF|8b503835-2819-4ef2-8978-07a7390007d0|
e5c414617c59a588bc1233445dbdff1b8d4f04416c89add7f26cd8ce46526005|5|1601510400.0|1601510409.0|1|76,969.69|USD|616523|1601510400.0|2|1|1|1|0|0|PPIQZwmgDcxGoj|0cbeb0df-fb35-4b61-a276-f69106796585|
1e89908b97c48cc615a6ac4b27d02d24ddda6b6300ae68ceb89c9ba8326b4ebe|5|1601510400.0|1601510410.0|1|80,733.69|USD|220614|1601510400.0|4|1|1|1|1|1|YCPhDLLCvvWsdF|86b00b63-9f5a-4281-bfd7-b6818ffa6173|
1e89908b97c48cc615a6ac4b27d02d24ddda6b6300ae68ceb89c9ba8326b4ebe|5|1601510400.0|1601510408.0|1|9.14|USD|884625|1601510405.0|5|1|1|0|0|0|FoCjrvvETqWvdc|ea2e85f8-fec6-4b91-aa5f-5853272a35bc|
1e89908b97c48cc615a6ac4b27d02d24ddda6b6300ae68ceb89c9ba8326b4ebe|5|1601510400.0|1601510408.0|1|153.72|USD|386809|1601510405.0|6|1|1|0|0|1|PvhiFYeNCEdMmg|3447e30e-ff63-4507-8066-a45d8c53fb2d|
732bc9e043beb9c9562891c6a46869a4a6ddcfa4343ac3c01c9dc941260a1112|5|1601510400.0|1601510409.0|1|2,236.88|USD|274841|1601510404.0|6|1|1|1|0|1|FEieNVhPuxjoJY|25fdedd2-8c76-401b-97c7-5f4bee239540|
732bc9e043beb9c9562891c6a46869a4a6ddcfa4343ac3c01c9dc941260a1112|5|1601510400.0|1601510408.0|1|81.44|USD|990703|1601510404.0|7|1|0|1|1|0|ggloPsgJZbDsEq|2a7f2dd9-77d1-45a5-ae1e-8ba5cbfd783f|
732bc9e043beb9c9562891c6a46869a4a6ddcfa4343ac3c01c9dc941260a1112|5|1601510400.0|1601510408.0|1|299.38|USD|512567|1601510407.0|10|1|0|1|1|0|dNPruGdDWkbMKd|a888d1d2-4e39-4724-8786-c78646fd33bb|
9e793cb37c13f88ebbc6938a946547688fe4ebd78af10946fc4e94af1df1156d|5|1601510400.0|1601510407.0|1|7,896.22|USD|878612|1601510401.0|1|1|0|1|1|1|BGVXRvczNwAoOE|78f18f80-26e3-4968-8ca6-c705bbc53cb7|
9e793cb37c13f88ebbc6938a946547688fe4ebd78af10946fc4e94af1df1156d|5|1601510400.0|1601510410.0|1|8,502.03|USD|933498|1601510408.0|6|1|0|1|0|0|oTrFvsfNnVSWtB|82a63a68-8b28-4074-8e59-9b2e0e3961b0|
9e793cb37c13f88ebbc6938a946547688fe4ebd78af10946fc4e94af1df1156d|5|1601510400.0|1601510408.0|1|103.97|USD|698480|1601510408.0|6|1|0|0|1|0|DyILXMlorGFiZN|8d902e1d-740a-4551-9602-008932f1b083|
03836bfe4fbacd5258b30e1b649fff32a3732cfb27cabd1de263662182691699|5|1601510400.0|1601510409.0|1|5,690.99|USD|272616|1601510403.0|8|1|1|0|1|0|pNmaYdwRBpGupB|939c8c27-76a8-4a6b-967a-a3e9e4dbebef|
03836bfe4fbacd5258b30e1b649fff32a3732cfb27cabd1de263662182691699|5|1601510400.0|1601510409.0|1|690.32|USD|284457|1601510400.0|6|1|1|1|0|0|HnjOEDKUzdQDVo|973c24d3-bfcd-4b68-98a9-2a07e3c45617|
03836bfe4fbacd5258b30e1b649fff32a3732cfb27cabd1de263662182691699|5|1601510400.0|1601510407.0|1|488.03|USD|936348|1601510404.0|8|1|0|0|1|1|mKqEtXBcUikKfJ|d70b7fb8-f304-4fad-a82f-37854375f099|
3728794f019988beceaa63969159209cda8275291a5052b3ad45c03e2bd738d2|5|1601510400.0|1601510408.0|1|983.24|USD|122270|1601510402.0|6|1|0|0|0|0|TcSiPWMnGMMAwB|dacc4ec3-f8da-4f79-bc41-ae0cae45fc1e|
3728794f019988beceaa63969159209cda8275291a5052b3ad45c03e2bd738d2|5|1601510400.0|1601510409.0|1|31,795.34|USD|416792|1601510403.0|5|1|0|0|0|0|LEdHoyKuxJuhQl|4b3cdeee-ce54-481b-bdd4-3d97fcc8cd12|
3728794f019988beceaa63969159209cda8275291a5052b3ad45c03e2bd738d2|5|1601510400.0|1601510409.0|1|9,898.56|USD|248276|1601510406.0|4|1|0|1|1|0|lzrkHeqtAvMGlk|572faa4f-1e48-40db-a877-402a5271d152|
64afd5938279b4982d4ec7cda44636c6c3885fb04fe19bf36d01ccdda767e980|5|1601510400.0|1601510409.0|1|42.72|USD|613254|1601510400.0|10|1|1|1|0|1|ifjnykRWovEKPT|a8ddbdfb-3518-47d5-8a59-18662c0b34d5|
64afd5938279b4982d4ec7cda44636c6c3885fb04fe19bf36d01ccdda767e980|5|1601510400.0|1601510409.0|1|32,504.63|USD|893732|1601510408.0|4|1|1|1|0|1|ZTlItaNFewjAAT|0ce8850e-c74c-4d73-91f7-cc53665a7918|
64afd5938279b4982d4ec7cda44636c6c3885fb04fe19bf36d01ccdda767e980|5|1601510400.0|1601510409.0|1|997.00|USD|650807|1601510403.0|9|1|1|0|1|0|tTdulhjXgxhLXn|1d570cd5-8dab-4dd3-bb75-10e1646f0585|
d9691cf2357dbdfa2c8c108629348c20f91226a5a9235da30abb7c053234bf74|5|1601510400.0|1601510410.0|1|3,280.26|USD|427930|1601510407.0|5|1|1|0|1|1|oCKLXnBbambvdg|1c0d8c8a-d439-466f-9cae-c84a80e22a29|
d9691cf2357dbdfa2c8c108629348c20f91226a5a9235da30abb7c053234bf74|5|1601510400.0|1601510407.0|1|530.87|USD|122252|1601510401.0|10|1|0|0|1|0|GLGYHjCEHGRzvg|04c516cc-d16d-4681-93b2-caa72f9d7c90|
d9691cf2357dbdfa2c8c108629348c20f91226a5a9235da30abb7c053234bf74|5|1601510400.0|1601510410.0|1|8,753.62|USD|344346|1601510406.0|6|1|1|1|1|1|yBbJrYRccSuYio|2c1a0126-d70a-4f3c-854a-c2074a3af24d|
1d5b900e9f0be0d0f6819f8c78fc03edd985ee61945bfc605e1e7afa3f4f5e81|5|1601510400.0|1601510410.0|1|4,470.40|USD|473531|1601510405.0|1|1|0|0|1|0|sKyErICGgLgAHH|0eaf484d-253e-493f-8546-26ec18b9a1a6|
1d5b900e9f0be0d0f6819f8c78fc03edd985ee61945bfc605e1e7afa3f4f5e81|5|1601510400.0|1601510408.0|1|8.08|USD|212684|1601510408.0|1|1|1|1|0|0|CLcrJllXLgbnOi|813edea2-1230-42d9-a19d-01dfb3c5c95e|
1d5b900e9f0be0d0f6819f8c78fc03edd985ee61945bfc605e1e7afa3f4f5e81|5|1601510400.0|1601510409.0|1|20,318.32|USD|808373|1601510400.0|10|1|0|0|0|0|aUVQHekwNHgiCB|b6600d55-fb22-4105-aebe-95775542a9da|
393e38cdcb82dd97a892fb2d1bfb1b28a025bb20c2643c6af086ad005be8f964|5|1601510400.0|1601510408.0|1|51.51|USD|221037|1601510407.0|3|1|1|1|1|0|yzPXJBbXdfiyOS|52b84a3b-0563-409f-a241-7710d6b4e566|
393e38cdcb82dd97a892fb2d1bfb1b28a025bb20c2643c6af086ad005be8f964|5|1601510400.0|1601510410.0|1|2,443.52|USD|660979|1601510400.0|4|1|1|0|0|1|UlVooVDXSjuCxU|7563b684-2a17-4cac-b36b-4f306d52110e|
393e38cdcb82dd97a892fb2d1bfb1b28a025bb20c2643c6af086ad005be8f964|5|1601510400.0|1601510409.0|1|8.49|USD|416878|1601510407.0|4|1|1|0|1|1|fqUkOrXKKlYFuq|9bf7a527-3938-40e3-968f-376ea0780cc8|
15b2bff19af9e5a43f27d67ab0e5fc8778590ecc5783f7f7ba4ce0d58a744a25|5|1601510400.0|1601510408.0|1|69.05|USD|122232|1601510403.0|10|1|0|0|1|1|pMyZbszjmqadbH|4b503241-bfaa-47cf-a9e9-badf1f451a85|
15b2bff19af9e5a43f27d67ab0e5fc8778590ecc5783f7f7ba4ce0d58a744a25|5|1601510400.0|1601510407.0|1|659.40|USD|519378|1601510405.0|6|1|1|0|1|1|jHSkCjZsrfwsba|ba8f3d32-2a3b-4329-87ee-7fe9b1e051bf|
15b2bff19af9e5a43f27d67ab0e5fc8778590ecc5783f7f7ba4ce0d58a744a25|5|1601510400.0|1601510408.0|1|33,180.92|USD|518763|1601510408.0|5|1|1|1|0|1|gRkNYCDYQetxeK|30cb391b-5bd0-4638-b157-5cbd873c03a0|
c06abcf893087dcfbef038354c66445035017ed716c48ba9032725a4cde14225|5|1601510400.0|1601510407.0|1|721.71|USD|490970|1601510407.0|7|1|0|1|0|1|gSQJbEZoPMfwhI|c63588cd-36b1-4b53-a036-38557be6e5f8|
c06abcf893087dcfbef038354c66445035017ed716c48ba9032725a4cde14225|5|1601510400.0|1601510408.0|1|62.41|USD|215507|1601510401.0|2|1|0|0|0|0|stGwBERZKYEWpC|26d37f08-5fd1-47dc-9d66-2e7a8caa8ead|
c06abcf893087dcfbef038354c66445035017ed716c48ba9032725a4cde14225|5|1601510400.0|1601510408.0|1|4,818.57|USD|234323|1601510405.0|3|1|1|0|1|0|gILkLORXqLiLPN|6c034214-cce2-44d1-aa41-97f6a390349b|
93733ed50674e93f5b4b18c665c748a0eaa1bc888ae2c2a7affcd24118a890c7|5|1601510400.0|1601510408.0|1|38.98|USD|889833|1601510401.0|6|1|0|0|1|0|WlIukgUQENGAyk|68820e6b-d4ee-4b5a-8e90-66c5e3452f5b|
93733ed50674e93f5b4b18c665c748a0eaa1bc888ae2c2a7affcd24118a890c7|5|1601510400.0|1601510410.0|1|863.15|USD|649033|1601510405.0|7|1|0|0|1|1|kZAkRXTrEYaqWn|d316001b-68d1-4947-b862-8105e703a3c8|
93733ed50674e93f5b4b18c665c748a0eaa1bc888ae2c2a7affcd24118a890c7|5|1601510400.0|1601510409.0|1|9,918.96|USD|101551|1601510407.0|6|1|0|1|1|0|QJGLHOuGSiBqaR|cbe05e7d-2c28-4294-a02d-b7928b537ddc|
bb841a5132467c86c1e64ce79747e5a0ad81903b9d60bc61c739c2196b77600a|5|1601510400.0|1601510410.0|1|8.99|USD|401209|1601510402.0|7|1|0|0|0|0|jAYouFncmZXLLD|8c02ae5b-9974-45c7-a0b8-3882c225f6a7|
bb841a5132467c86c1e64ce79747e5a0ad81903b9d60bc61c739c2196b77600a|5|1601510400.0|1601510410.0|1|4.88|USD|882497|1601510407.0|11|1|0|0|0|0|TGWVDhfLVjodkE|c8c06abc-cb54-4b90-aef0-9e33812fe73b|
bb841a5132467c86c1e64ce79747e5a0ad81903b9d60bc61c739c2196b77600a|5|1601510400.0|1601510409.0|1|420.93|USD|284428|1601510409.0|1|1|1|0|0|0|lAAxzCsggHXGXg|0a4f62f8-ebb1-47fe-9d87-74aff3253fdd|
